date,T_avg,T_max,T_min,humidity_avg,rain_mm,pressure_avg
1997-01-11,2.5854166666666667,14.6,-2.6,87.58333333333333,0.0,1020.9291666666667
1997-01-12,3.377083333333333,15.3,-3.3,88.10416666666667,0.0,1023.8249999999999
1997-01-13,3.2145833333333336,16.0,-0.5,91.14583333333333,0.0,1024.0895833333334
1997-01-14,2.7291666666666665,16.1,-3.2,87.27083333333333,0.0,1023.6041666666666
1997-01-15,3.0583333333333336,8.6,-2.3,94.52083333333333,0.0,1024.5333333333333
1997-01-16,7.585416666666667,10.7,5.2,94.91666666666667,1.0,1022.4395833333333
1997-01-17,7.1187499999999995,8.6,,98.10416666666667,8.8,1017.7479166666667
1997-01-18,7.1937500000000005,11.1,4.5,91.77083333333333,0.2,1018.4229166666668
1997-01-19,8.200000000000001,14.6,4.5,90.5625,1.4000000000000001,1012.9958333333334
1997-01-20,9.789583333333333,14.5,7.6,93.75,4.6000000000000005,1010.6604166666666
1997-01-21,11.893749999999999,14.9,7.6,82.54166666666667,0.4,1015.3645833333334
1997-01-22,11.629166666666668,15.2,8.9,84.5625,0.0,1019.6645833333333
1997-01-23,11.579166666666666,14.7,8.5,86.41666666666667,0.2,1018.74375
1997-01-24,9.979166666666666,,7.4,96.1875,18.8,1022.1416666666668
1997-01-25,8.822916666666666,12.8,6.4,96.0625,0.2,1024.5270833333332
1997-01-26,8.185416666666667,12.2,4.7,93.54166666666667,0.0,1024.6125
1997-01-27,7.85625,12.8,,93.85416666666667,0.0,1027.5708333333334
1997-01-28,6.54375,8.8,4.1,97.125,21.4,1028.08125
1997-01-29,6.391666666666667,14.6,2.2,92.89583333333333,0.4,1031.8958333333333
1997-01-30,5.854166666666667,14.8,,93.35416666666667,0.0,1031.4791666666667
1997-01-31,6.308333333333334,14.9,2.8,92.97916666666667,0.0,1028.1312500000001
1997-02-01,6.2124999999999995,17.6,1.3,89.72916666666667,0.0,1027.2208333333333
1997-02-02,6.5,11.8,3.4,92.77083333333333,0.0,1025.5083333333334
1997-02-03,7.1000000000000005,10.6,,95.22916666666667,0.0,1025.3645833333333
1997-02-04,6.741666666666667,13.9,1.2,87.83333333333333,0.0,1027.09375
1997-02-05,5.254166666666666,15.1,0.8,88.875,0.0,1027.6666666666667
1997-02-06,6.5375000000000005,18.1,1.0,80.14583333333333,0.0,1030.6458333333333
1997-02-07,5.177083333333333,16.7,-2.8,78.8125,0.0,1033.5479166666667
1997-02-08,3.75625,15.4,-3.2,86.64583333333333,0.0,1033.7437499999999
1997-02-09,3.9125,15.7,-3.8,84.75,0.0,1032.0229166666666
1997-02-10,4.68125,18.2,-3.1,82.79166666666667,0.0,1029.4604166666666
1997-02-11,7.183333333333334,18.3,-0.7,79.41666666666667,0.0,1029.26875
1997-02-12,9.53125,18.8,2.7,82.9375,0.0,1026.4520833333333
1997-02-13,10.918750000000001,16.9,4.2,67.95833333333333,0.2,1021.6750000000001
1997-02-14,12.597916666666668,18.0,6.3,63.229166666666664,0.4,1015.8291666666668
1997-02-15,11.68125,18.4,7.5,52.1875,0.0,1014.1395833333332
1997-02-16,7.5249999999999995,17.3,-0.9,67.85416666666667,0.0,1021.5166666666668
1997-02-17,6.0062500000000005,15.0,-0.9,83.79166666666667,0.0,1026.48125
1997-02-18,7.229166666666667,16.3,1.9,81.85416666666667,0.0,1029.4145833333334
1997-02-19,6.904166666666666,16.7,0.3,85.39583333333333,0.0,1032.0375000000001
1997-02-20,7.539583333333333,17.2,0.0,80.4375,0.0,1031.375
1997-02-21,7.10625,16.4,-0.1,83.58333333333333,0.0,1031.51875
1997-02-22,7.964583333333334,16.2,1.8,82.35416666666667,0.0,1029.5229166666666
1997-02-23,7.479166666666667,12.4,2.7,91.5625,0.0,1023.0520833333334
1997-02-24,10.860416666666666,18.3,5.6,76.72916666666667,0.0,1018.6895833333333
1997-02-25,14.989583333333334,22.6,6.9,62.666666666666664,0.0,1020.7270833333333
1997-02-26,14.183333333333332,21.1,5.9,58.125,0.0,1025.5104166666667
1997-02-27,9.34375,17.9,2.4,66.5625,0.0,1035.5604166666667
1997-02-28,8.939583333333333,19.4,0.5,78.25,0.0,1033.5666666666666
1997-03-01,8.13125,16.1,0.6,86.0625,0.0,1030.48125
1997-03-02,9.4,16.6,4.0,88.52083333333333,0.0,1029.3520833333334
1997-03-03,10.775,22.3,2.2,74.39583333333333,0.0,1033.5354166666666
1997-03-04,11.387500000000001,25.3,2.3,74.47916666666667,0.0,1031.8479166666666
1997-03-05,11.38125,23.3,2.3,78.375,0.0,1029.7562500000001
1997-03-06,10.914583333333333,20.5,4.9,82.5,0.0,1027.9624999999999
1997-03-07,8.706249999999999,16.2,3.5,86.0,0.0,1027.7395833333333
1997-03-08,8.75625,19.4,2.4,71.52083333333333,0.0,1030.1854166666667
1997-03-09,8.4,19.8,-0.5,61.979166666666664,0.0,1031.48125
1997-03-10,7.379166666666666,19.5,-2.5,68.875,0.0,1032.0791666666667
1997-03-11,10.727083333333333,24.8,-0.9,56.541666666666664,0.0,1029.2250000000001
1997-03-12,9.402083333333334,18.2,0.9,68.5625,0.0,1033.2958333333333
1997-03-13,10.395833333333334,24.6,0.7,70.54166666666667,0.0,1027.4041666666667
1997-03-14,10.535416666666666,23.3,1.6,70.58333333333333,0.0,1023.3375
1997-03-15,11.11875,22.1,2.1,70.60416666666667,0.0,1023.9854166666668
1997-03-16,11.25,22.3,2.1,73.5625,0.0,1025.9895833333333
1997-03-17,13.091666666666667,26.6,3.3,68.79166666666667,0.0,1023.8229166666666
1997-03-18,13.512500000000001,27.5,3.1,68.33333333333333,0.0,1019.6791666666667
1997-03-19,11.525,20.9,3.5,77.29166666666667,0.0,1014.1479166666667
1997-03-20,10.691666666666668,19.1,4.3,68.5625,0.0,1016.4958333333334
1997-03-21,9.456249999999999,18.2,0.8,79.97916666666667,0.0,1017.7604166666666
1997-03-22,11.152083333333332,19.1,5.8,77.0625,0.0,1019.0770833333332
1997-03-23,10.229166666666666,18.8,2.7,71.04166666666667,0.0,1018.5416666666666
1997-03-24,10.014583333333333,18.1,2.9,79.72916666666667,0.0,1011.6125000000001
1997-03-25,11.220833333333333,17.3,7.1,83.375,11.6,1013.8604166666668
1997-03-26,10.183333333333334,19.2,3.3,73.39583333333333,0.0,1021.6354166666666
1997-03-27,10.4625,20.8,1.6,68.20833333333333,0.0,1024.7166666666667
1997-03-28,13.268749999999999,23.5,3.6,65.52083333333333,0.0,1018.3291666666668
1997-03-29,11.797916666666666,19.2,6.1,75.6875,0.0,1017.6979166666666
1997-03-30,10.516666666666667,15.9,6.5,74.64583333333333,0.0,1018.8249999999999
1997-03-31,10.081249999999999,17.9,1.9,78.22916666666667,0.0,1021.24375
1997-04-01,10.80625,19.2,5.0,81.35416666666667,0.0,1018.9770833333333
1997-04-02,11.581249999999999,22.7,5.1,73.75,0.0,1017.7666666666668
1997-04-03,12.006521739130434,23.2,2.9,71.19565217391305,0.0,1017.5586956521738
1997-04-04,13.433333333333332,22.9,5.1,65.0625,0.0,1017.8583333333332
1997-04-05,12.654166666666667,21.9,5.7,65.20833333333333,0.0,1020.6958333333333
1997-04-06,13.38125,27.5,2.9,65.3125,0.0,1017.725
1997-04-07,14.264583333333334,22.5,5.1,58.208333333333336,0.0,1017.8083333333334
1997-04-08,12.875,17.1,9.2,53.4375,0.0,1024.4958333333334
1997-04-09,9.664583333333333,16.6,2.8,69.77083333333333,0.0,1028.7541666666666
1997-04-10,9.458333333333334,17.9,0.4,73.85416666666667,0.0,1029.6916666666666
1997-04-11,12.185416666666667,23.4,2.3,69.72916666666667,0.0,1023.4270833333334
1997-04-12,13.4125,24.3,4.2,60.041666666666664,0.0,1016.3125
1997-04-13,11.883333333333333,20.4,3.2,69.5,0.0,1018.5749999999999
1997-04-14,11.447916666666666,19.6,3.1,74.33333333333333,0.0,1019.85
1997-04-15,13.529166666666667,22.8,3.7,71.75,0.0,1018.7833333333333
1997-04-16,13.279166666666667,21.5,6.5,66.22916666666667,0.0,1015.0500000000001
1997-04-17,11.05625,19.2,5.0,69.89583333333333,0.0,1010.9791666666666
1997-04-18,10.172916666666667,13.4,7.0,77.22916666666667,0.0,1013.3770833333333
1997-04-19,11.041666666666666,13.7,8.5,94.9375,22.4,1007.6708333333332
1997-04-20,11.235416666666666,12.8,7.4,96.25,9.8,1002.2354166666668
1997-04-21,10.625,17.9,3.0,72.16666666666667,0.0,1000.5437499999999
1997-04-22,11.358333333333334,20.1,4.6,65.3125,0.0,1007.3104166666667
1997-04-23,10.475,16.9,4.0,74.125,0.0,1016.65
1997-04-24,11.966666666666667,18.5,3.1,77.70833333333333,0.0,1022.1208333333334
1997-04-25,14.447916666666666,20.0,9.9,79.4375,0.0,1022.4125
1997-04-26,15.46875,22.7,8.9,78.02083333333333,0.0,1018.8583333333332
1997-04-27,16.154166666666665,21.5,10.8,68.25,0.0,1015.9770833333333
1997-04-28,17.131249999999998,28.0,8.8,71.95833333333333,0.0,1020.7520833333333
1997-04-29,16.287499999999998,24.6,9.7,75.25,0.0,1017.8645833333334
1997-04-30,13.654166666666667,20.5,8.2,73.39583333333333,0.0,1019.4395833333333
1997-05-01,14.404166666666667,22.5,5.6,65.5625,0.0,1022.4541666666668
1997-05-02,14.9375,22.4,6.3,62.791666666666664,0.0,1026.2145833333334
1997-05-03,15.083333333333334,23.4,5.8,69.52083333333333,0.0,1022.65625
1997-05-04,17.754166666666666,24.6,11.8,68.58333333333333,0.0,1015.0541666666667
1997-05-05,19.229166666666668,25.6,12.6,54.770833333333336,0.0,1005.9208333333332
1997-05-06,15.660416666666668,20.3,10.5,41.583333333333336,0.0,1005.1041666666666
1997-05-07,10.316666666666666,16.9,6.4,56.854166666666664,2.2,1004.9770833333333
1997-05-08,11.227083333333333,18.9,4.1,47.375,0.0,1012.6604166666666
1997-05-09,14.310416666666667,23.7,3.7,53.5625,0.0,1015.55625
1997-05-10,14.043750000000001,22.6,5.0,61.0625,0.0,1016.5895833333334
1997-05-11,13.583333333333334,20.7,6.8,74.95833333333333,0.0,1015.6625
1997-05-12,14.808333333333332,17.6,11.5,86.54166666666667,0.8,1019.9041666666667
1997-05-13,16.5625,22.9,10.7,65.22916666666667,0.8,1018.3125
1997-05-14,17.035416666666666,25.1,8.6,54.0,0.0,1016.2937499999999
1997-05-15,15.285416666666668,,,65.64583333333333,0.2,1014.9520833333332
1997-05-16,15.075000000000001,21.7,7.8,78.8125,0.0,1014.6395833333332
1997-05-17,15.727083333333333,20.6,10.0,79.75,0.6000000000000001,1015.53125
1997-05-18,15.839583333333332,24.0,8.2,69.125,0.0,1016.1229166666667
1997-05-19,16.099999999999998,23.2,8.1,75.83333333333333,0.0,1013.5604166666667
1997-05-20,18.958333333333332,25.7,12.1,56.5625,0.0,1013.2791666666667
1997-05-21,16.14375,22.6,8.9,66.22916666666667,0.0,1016.6125000000001
1997-05-22,15.085416666666667,22.4,8.8,74.72916666666667,0.0,1017.2624999999999
1997-05-23,16.895833333333332,26.1,8.6,68.125,0.0,1015.475
1997-05-24,18.114583333333332,24.3,10.9,55.083333333333336,0.0,1016.50625
1997-05-25,18.65625,25.0,13.4,52.833333333333336,0.2,1017.69375
1997-05-26,20.25,29.4,11.1,48.145833333333336,0.0,1019.13125
1997-05-27,19.902083333333334,30.5,9.4,52.9375,0.0,1017.2291666666666
1997-05-28,21.1875,29.1,11.0,52.375,0.0,1015.1166666666667
1997-05-29,20.575,29.5,13.6,62.145833333333336,0.0,1019.9041666666667
1997-05-30,19.125,27.0,11.5,68.35416666666667,0.0,1019.1999999999999
1997-05-31,18.416666666666668,23.8,13.1,72.5625,16.0,1012.94375
1997-06-01,17.089583333333334,21.5,14.7,80.91666666666667,8.0,1005.7916666666666
1997-06-02,18.016666666666666,23.6,13.1,71.6875,0.0,1012.4541666666668
1997-06-03,19.364583333333332,27.8,12.1,68.5625,0.0,1016.5583333333334
1997-06-04,16.047916666666666,,,83.3125,31.4,1011.9854166666668
1997-06-05,18.395652173913046,24.8,13.6,70.30434782608695,1.0,1007.2847826086957
1997-06-06,21.460416666666664,29.5,13.3,58.666666666666664,0.0,1012.9604166666667
1997-06-07,19.925,27.1,12.9,72.58333333333333,0.0,1014.6104166666668
1997-06-08,21.464583333333334,30.6,12.8,66.16666666666667,0.0,1018.9645833333334
1997-06-09,21.316666666666666,29.8,12.8,67.04166666666667,0.0,1021.6979166666666
1997-06-10,21.575,29.8,14.1,65.1875,0.0,1016.0916666666667
1997-06-11,24.402083333333334,33.3,15.8,58.229166666666664,0.0,1013.1354166666666
1997-06-12,22.485416666666666,30.7,13.6,60.625,0.0,1012.7395833333334
1997-06-13,23.885416666666668,30.4,16.0,60.6875,0.0,1010.5770833333332
1997-06-14,22.79375,29.0,18.3,68.0625,0.0,1015.6604166666666
1997-06-15,20.660416666666666,27.1,15.3,72.02083333333333,0.2,1018.9187499999999
1997-06-16,21.058333333333334,26.8,14.7,75.0625,0.0,1016.5666666666666
1997-06-17,20.189583333333335,25.4,15.5,69.89583333333333,0.0,1018.0187500000001
1997-06-18,19.452083333333334,24.4,15.9,76.875,9.2,1016.5479166666668
1997-06-19,19.45,27.3,14.2,69.83333333333333,0.4,1013.1770833333334
1997-06-20,19.289583333333333,23.7,13.0,72.1875,0.0,1013.25
1997-06-21,22.31458333333333,29.5,16.1,66.45833333333333,0.0,1008.2333333333332
1997-06-22,18.541666666666668,23.4,16.0,70.25,0.0,1011.8041666666667
1997-06-23,18.545833333333334,27.0,10.1,61.3125,0.0,1017.1541666666667
1997-06-24,19.09375,25.4,14.3,68.64583333333333,0.0,1018.65625
1997-06-25,19.627083333333335,26.3,13.0,74.52083333333333,0.0,1013.2416666666667
1997-06-26,20.064583333333335,25.2,15.6,76.89583333333333,0.0,1005.2416666666667
1997-06-27,12.910416666666668,15.7,9.4,89.27083333333333,0.0,1005.8958333333334
1997-06-28,11.679166666666667,15.2,8.8,94.60416666666667,0.0,1005.5666666666666
1997-06-29,14.189583333333333,20.3,8.3,71.89583333333333,0.0,1008.2125
1997-06-30,16.883333333333333,25.2,7.8,62.75,0.0,1013.2541666666666
1997-07-01,17.395833333333332,22.7,9.7,71.72916666666667,0.0,1015.5208333333334
1997-07-02,17.089583333333334,24.5,11.6,82.25,0.0,1013.1645833333333
1997-07-03,17.466666666666665,23.5,13.8,84.25,0.0,1017.25625
1997-07-04,16.6125,24.5,12.2,84.0,0.0,1020.7875
1997-07-05,16.708333333333332,23.2,9.8,72.77083333333333,0.0,1024.8020833333333
1997-07-06,18.760416666666668,26.1,11.7,63.479166666666664,0.0,1025.7583333333334
1997-07-07,19.724999999999998,29.6,10.0,62.5625,0.0,1021.4812499999999
1997-07-08,20.4875,27.7,11.5,59.479166666666664,0.0,1018.1479166666667
1997-07-09,19.595833333333335,26.4,12.3,64.6875,0.0,1015.28125
1997-07-10,19.795833333333334,26.7,14.3,71.20833333333333,0.0,1014.6062499999999
1997-07-11,20.495833333333334,27.5,16.6,76.08333333333333,0.0,1017.3625000000001
1997-07-12,21.629166666666666,29.6,14.6,68.64583333333333,0.0,1018.4250000000001
1997-07-13,21.897916666666664,31.2,13.0,63.541666666666664,0.0,1018.6291666666666
1997-07-14,22.29375,30.2,13.7,59.979166666666664,0.0,1020.6229166666667
1997-07-15,24.440425531914894,,,58.40425531914894,0.2,1020.7148936170213
1997-07-16,24.485416666666666,31.8,17.1,57.958333333333336,0.0,1015.0124999999999
1997-07-17,22.445833333333336,30.2,16.7,62.3125,0.0,1014.2875
1997-07-18,21.283333333333335,30.1,15.8,63.520833333333336,0.0,1018.1145833333334
1997-07-19,20.685416666666665,25.6,15.9,71.27083333333333,0.2,1021.6708333333332
1997-07-20,20.875,29.7,13.4,70.64583333333333,0.0,1020.6166666666667
1997-07-21,21.125,28.8,14.3,72.70833333333333,0.0,1018.2854166666666
1997-07-22,22.3875,29.2,16.0,63.833333333333336,0.0,1017.1895833333333
1997-07-23,22.304166666666664,30.6,13.4,61.8125,0.0,1017.1604166666666
1997-07-24,22.68541666666667,31.4,16.7,71.02083333333333,1.6,1018.6437500000001
1997-07-25,21.795833333333334,30.9,15.9,72.0,0.0,1020.3770833333333
1997-07-26,23.37291666666667,32.4,15.7,65.47916666666667,0.0,1020.5895833333334
1997-07-27,23.114583333333332,30.2,14.9,66.8125,0.0,1020.6416666666668
1997-07-28,24.222916666666666,31.9,15.9,61.958333333333336,0.0,1020.8333333333334
1997-07-29,24.704166666666666,32.2,18.1,57.270833333333336,0.0,1020.5041666666666
1997-07-30,24.139583333333334,32.9,17.6,65.39583333333333,0.0,1020.43125
1997-07-31,24.662499999999998,34.2,16.4,61.270833333333336,0.0,1018.8208333333333
1997-08-01,24.306250000000002,32.9,19.0,71.02083333333333,0.0,1016.0979166666666
1997-08-02,24.20625,32.4,16.9,67.66666666666667,0.0,1016.4854166666668
1997-08-03,24.483333333333334,33.8,16.4,63.291666666666664,0.0,1017.6062499999999
1997-08-04,24.547916666666666,33.2,17.2,62.875,0.0,1017.49375
1997-08-05,22.308333333333334,27.6,19.0,80.8125,2.2,1017.0229166666667
1997-08-06,21.8625,28.2,17.0,78.10416666666667,0.6,1014.8979166666667
1997-08-07,22.18541666666667,31.0,16.0,71.91666666666667,0.0,1014.2791666666667
1997-08-08,24.181250000000002,33.9,15.6,61.0,0.0,1016.6145833333334
1997-08-09,24.962500000000002,32.8,16.1,56.229166666666664,0.0,1017.1604166666666
1997-08-10,24.193749999999998,32.2,17.3,67.25,5.0,1015.74375
1997-08-11,20.514583333333334,28.2,15.9,77.70833333333333,9.200000000000001,1017.3479166666666
1997-08-12,23.114583333333332,30.1,16.9,74.8125,0.0,1022.8916666666668
1997-08-13,24.329166666666666,32.2,18.0,72.3125,0.0,1023.6895833333333
1997-08-14,24.95625,34.8,16.5,60.375,0.0,1022.6583333333333
1997-08-15,25.337500000000002,33.6,17.5,55.270833333333336,0.0,1020.4395833333333
1997-08-16,23.65833333333333,33.1,15.9,63.25,0.0,1018.94375
1997-08-17,22.045833333333334,31.2,15.4,70.875,4.4,1020.1999999999999
1997-08-18,22.23125,29.9,17.4,74.60416666666667,10.4,1019.0729166666666
1997-08-19,23.333333333333332,30.7,17.6,74.4375,0.0,1018.1104166666668
1997-08-20,23.902083333333334,32.1,18.0,69.20833333333333,0.0,1018.3479166666666
1997-08-21,23.666666666666668,31.1,17.9,68.95833333333333,0.0,1020.6604166666666
1997-08-22,22.583333333333332,29.9,17.0,81.64583333333333,1.4,1021.8854166666666
1997-08-23,22.554166666666664,30.3,15.8,72.625,0.0,1020.0479166666668
1997-08-24,22.59375,,,72.16666666666667,0.0,1017.9145833333333
1997-08-25,20.354166666666668,24.8,18.0,84.14583333333333,0.6000000000000001,1014.2083333333334
1997-08-26,20.40625,25.9,16.5,85.1875,8.6,1013.8083333333334
1997-08-27,23.177083333333332,30.9,17.3,71.5625,0.0,1010.55625
1997-08-28,20.354166666666668,24.8,11.6,48.479166666666664,0.0,1013.75625
1997-08-29,17.916666666666668,27.4,7.9,59.041666666666664,0.0,1022.5145833333332
1997-08-30,19.554166666666667,29.1,9.5,66.47916666666667,0.0,1022.1729166666668
1997-08-31,21.224999999999998,30.6,11.2,67.20833333333333,0.0,1018.7729166666667
1997-09-01,20.525000000000002,24.9,15.5,79.0,20.799999999999997,1017.7354166666668
1997-09-02,18.010416666666668,25.9,14.1,77.47916666666667,0.0,1020.6729166666668
1997-09-03,19.1125,28.0,11.4,70.64583333333333,0.0,1020.5854166666667
1997-09-04,20.2,30.0,12.0,70.5,0.0,1021.46875
1997-09-05,20.756249999999998,29.7,12.6,69.04166666666667,0.0,1021.2645833333332
1997-09-06,20.364583333333332,29.1,11.4,73.83333333333333,0.0,1022.43125
1997-09-07,22.275000000000002,29.9,17.0,71.125,0.0,1023.8041666666667
1997-09-08,21.014583333333334,28.3,14.2,76.22916666666667,0.0,1024.1458333333333
1997-09-09,22.322916666666668,30.7,16.7,78.125,0.0,1021.1875
1997-09-10,22.3,30.5,15.7,78.10416666666667,0.0,1017.2270833333333
1997-09-11,21.983333333333334,28.4,17.0,80.5625,0.0,1016.9625
1997-09-12,21.729166666666668,29.6,16.1,74.1875,0.0,1015.2666666666668
1997-09-13,19.151063829787233,28.3,16.1,82.46808510638297,136.8,1016.2489361702127
1997-09-14,17.702083333333334,21.0,14.8,87.79166666666667,0.2,1020.7291666666666
1997-09-15,18.054166666666667,22.1,14.2,79.5625,0.0,1022.0416666666666
1997-09-16,17.922916666666666,25.1,12.0,76.5,0.0,1023.3729166666667
1997-09-17,18.177083333333332,25.7,12.1,73.95833333333333,0.0,1023.9708333333333
1997-09-18,17.339583333333334,26.7,10.6,76.64583333333333,0.0,1024.4375
1997-09-19,18.34375,27.5,11.6,77.14583333333333,0.0,1022.5458333333332
1997-09-20,18.84375,28.0,12.2,68.35416666666667,0.0,1020.9854166666668
1997-09-21,17.879166666666666,26.0,13.8,79.5625,1.2,1021.7979166666668
1997-09-22,19.83142857142857,26.0,13.2,72.51428571428572,1.2,1021.1628571428571
1997-09-23,18.091666666666665,26.0,12.4,77.14583333333333,0.0,1020.3708333333334
1997-09-24,17.96875,25.5,11.9,84.02083333333333,0.0,1019.65
1997-09-25,17.664583333333333,24.1,11.4,82.8125,0.0,1022.25
1997-09-26,16.508333333333333,26.2,8.5,74.125,0.0,1021.6145833333334
1997-09-27,16.541666666666668,26.2,7.8,77.70833333333333,0.0,1016.8854166666666
1997-09-28,18.3125,25.2,13.2,80.3125,0.0,1016.3208333333333
1997-09-29,19.804166666666667,28.1,15.3,78.27083333333333,0.0,1020.6125000000001
1997-09-30,18.814583333333335,27.2,13.1,77.875,0.0,1023.5124999999999
1997-10-01,19.443749999999998,30.8,12.8,75.85416666666667,0.0,1020.03125
1997-10-02,20.427083333333332,32.8,12.8,69.66666666666667,0.0,1016.2291666666666
1997-10-03,18.89375,30.5,11.1,69.79166666666667,0.0,1016.4979166666667
1997-10-04,18.0625,28.1,10.5,75.75,0.0,1019.9354166666667
1997-10-05,18.185416666666665,27.1,12.2,81.70833333333333,0.0,1016.9541666666668
1997-10-06,19.664583333333333,27.3,14.8,77.22916666666667,2.0,1011.24375
1997-10-07,19.066666666666666,29.6,11.4,74.8125,0.0,1011.9333333333334
1997-10-08,18.885416666666668,27.8,11.8,80.04166666666667,0.0,1017.80625
1997-10-09,18.808333333333334,30.6,11.5,76.4375,0.0,1020.6708333333332
1997-10-10,19.852083333333333,30.9,11.3,67.08333333333333,0.0,1018.125
1997-10-11,20.0125,29.1,12.7,76.375,0.0,1014.5020833333333
1997-10-12,19.877083333333335,27.4,13.0,52.5,0.0,1010.9
1997-10-13,14.883333333333333,23.0,6.6,44.458333333333336,0.0,1014.1416666666668
1997-10-14,12.852083333333333,22.3,4.6,52.333333333333336,0.0,1018.21875
1997-10-15,11.560416666666667,20.9,5.0,56.479166666666664,0.0,1019.6
1997-10-16,13.233333333333334,24.1,3.9,71.85416666666667,0.0,1016.1708333333332
1997-10-17,15.9125,23.0,12.1,79.72916666666667,0.0,1017.65
1997-10-18,15.366666666666667,20.7,10.2,87.9375,0.2,1021.9562500000001
1997-10-19,17.089583333333334,23.0,13.2,84.72916666666667,0.6000000000000001,1020.3520833333333
1997-10-20,17.789583333333333,23.6,13.2,87.9375,0.0,1012.2395833333334
1997-10-21,20.368750000000002,28.5,14.3,69.27083333333333,0.0,1009.4604166666667
1997-10-22,17.460416666666667,24.3,12.6,88.52083333333333,3.2,1011.0416666666666
1997-10-23,17.224999999999998,25.6,14.0,82.0,1.2000000000000002,1010.4
1997-10-24,15.05625,23.9,9.6,84.64583333333333,0.2,1014.3229166666666
1997-10-25,14.112499999999999,20.9,7.9,85.10416666666667,0.0,1020.2875
1997-10-26,15.558333333333332,19.3,13.0,88.08333333333333,0.0,1020.0
1997-10-27,15.264583333333334,19.0,11.9,91.20833333333333,0.0,1016.0437499999999
1997-10-28,12.341666666666667,15.5,10.4,89.875,13.8,1013.9208333333332
